DUA;1.0;jsoup-1_5_2-5;OP;3;1;12215;00 min, 12 sec
DUA;1.0;jsoup-1_5_2-5;MINUS;3;1;12215;00 min, 12 sec
DUA;1.0;jsoup-1_5_2-5;DRT;3;1;12215;00 min, 12 sec
DUA;1.0;jsoup-1_5_2-5;TARANTULA;3;1;12215;00 min, 12 sec
DUA;0.6226937269372694;jsoup-1_5_2-5;MCCON;4;2;12215;00 min, 12 sec
DUA;0.6226937269372693;jsoup-1_5_2-5;KULCZYNSKI2;4;2;12215;00 min, 12 sec
DUA;0.9489274770173646;jsoup-1_5_2-5;WONG3;334;332;12215;00 min, 12 sec
LINE;0.5;jsoup-1_5_2-5;JACCARD;17;4;8487;00 min, 08 sec
LINE;0.9;jsoup-1_5_2-5;MCCON;17;4;8487;00 min, 08 sec
LINE;0.984;jsoup-1_5_2-5;TARANTULA;17;4;8487;00 min, 08 sec
LINE;0.7071067811865475;jsoup-1_5_2-5;OCHIAI;17;4;8487;00 min, 08 sec
LINE;0.5;jsoup-1_5_2-5;ZOLTAR;17;4;8487;00 min, 08 sec
LINE;0.9840637450199203;jsoup-1_5_2-5;DRT;17;4;8487;00 min, 08 sec
LINE;0.9902200488997555;jsoup-1_5_2-5;OP;17;4;8487;00 min, 08 sec
LINE;0.9;jsoup-1_5_2-5;KULCZYNSKI2;17;4;8487;00 min, 08 sec
LINE;0.9909787234042553;jsoup-1_5_2-5;MINUS;17;4;8487;00 min, 08 sec
LINE;0.7446373850868232;jsoup-1_5_2-5;WONG3;2691;2678;8487;00 min, 08 sec
DUA;0.9435483870967741;jsoup-1_5_3;MCCON;15;13;19079;00 min, 19 sec
DUA;0.970414201183432;jsoup-1_5_3;MINUS;15;13;19079;00 min, 19 sec
DUA;0.9326923076923076;jsoup-1_5_3;DRT;15;13;19079;00 min, 19 sec
DUA;0.9435483870967741;jsoup-1_5_3;KULCZYNSKI2;15;13;19079;00 min, 19 sec
DUA;0.9950991831971996;jsoup-1_5_3;WONG3;15;13;19079;00 min, 19 sec
DUA;0.5625;jsoup-1_5_3;ZOLTAR;15;13;19079;00 min, 19 sec
DUA;0.9843866171003717;jsoup-1_5_3;OP;15;13;19079;00 min, 19 sec
DUA;0.74535599249993;jsoup-1_5_3;OCHIAI;24;20;19079;00 min, 19 sec
DUA;0.41666666666666663;jsoup-1_5_3;JACCARD;33;33;19079;00 min, 19 sec
DUA;0.87012987012987;jsoup-1_5_3;TARANTULA;36;36;19079;00 min, 19 sec
LINE;0.8130081300813007;jsoup-1_5_3;DRT;63;60;12012;00 min, 12 sec
LINE;0.9429752066115702;jsoup-1_5_3;OP;63;60;12012;00 min, 12 sec
LINE;0.9833734939759035;jsoup-1_5_3;WONG3;63;60;12012;00 min, 12 sec
LINE;0.1523809523809524;jsoup-1_5_3;ZOLTAR;64;61;12012;00 min, 12 sec
LINE;0.8304761904761906;jsoup-1_5_3;MCCON;64;61;12012;00 min, 12 sec
LINE;0.8304761904761906;jsoup-1_5_3;KULCZYNSKI2;64;61;12012;00 min, 12 sec
LINE;0.8981180386634233;jsoup-1_5_3;MINUS;68;65;12012;00 min, 12 sec
LINE;0.3903600291794133;jsoup-1_5_3;OCHIAI;114;111;12012;00 min, 12 sec
LINE;0.7232876712328767;jsoup-1_5_3;TARANTULA;121;118;12012;00 min, 12 sec
LINE;0.1523809523809524;jsoup-1_5_3;JACCARD;121;118;12012;00 min, 12 sec
DUA;0.0;jsoup-1_6_1-1;OP;2342;2343;19968;00 min, 19 sec
DUA;0.0;jsoup-1_6_1-1;TARANTULA;2342;281;19968;00 min, 19 sec
DUA;0.0;jsoup-1_6_1-1;DRT;2342;281;19968;00 min, 19 sec
DUA;0.0;jsoup-1_6_1-1;ZOLTAR;2342;281;19968;00 min, 19 sec
DUA;0.0;jsoup-1_6_1-1;OCHIAI;2342;281;19968;00 min, 19 sec
DUA;0.0;jsoup-1_6_1-1;KULCZYNSKI2;2342;281;19968;00 min, 19 sec
